"engine.time","dot(ikr.y1)","dot(ikr.y2)","dot(ikr.y3)","engine.pace","ikr.IKr","ikr.k12","ikr.k14","ikr.k21","ikr.k41","ikr.y1","ikr.y2","ikr.y3","ikr.y4","membrane.V"
 5.17239872185563101e+01, 4.89305739921368332e-01, 1.05917830845105188e-02, 5.83766743352040138e-03, 2.90270172203839785e+01, 7.31547863210911253e-02, 1.65501963468138481e-02, 2.29401326972298557e-02, 5.72996789047011130e-06, 8.82843756567771698e-01, 4.19695288757279295e-01, 3.08351985305557264e-03, 4.20968902500575004e-03, 5.73011502364659364e-01, 2.90270172203839785e+01
 5.17322389237715541e+01, 4.86413416122981834e-01, 1.07433565495351890e-02, 5.77136012243163396e-03, 2.91011164341030941e+01, 7.40352284154419810e-02, 1.66383677065667819e-02, 2.28975305036753576e-02, 5.70380275086566126e-06, 8.84531409607215324e-01, 4.23720984444741600e-01, 3.17154654215848989e-03, 4.25758728070066168e-03, 5.68849881732399254e-01, 2.91011164341030941e+01
 5.17404906289867981e+01, 4.83529725345967665e-01, 1.08951112058408659e-02, 5.70530206637101869e-03, 2.91752156478222133e+01, 7.49072322693877940e-02, 1.67270088002441850e-02, 2.28550074267903011e-02, 5.67775709090640325e-06, 8.86222288781250089e-01, 4.27722827258111726e-01, 3.26082381723050152e-03, 4.30493841697612758e-03, 5.64711410507681699e-01, 2.91752156478222133e+01
 5.17487423342020421e+01, 4.80654660380992638e-01, 1.10470490830535412e-02, 5.63949325845015687e-03, 2.92493148615413290e+01, 7.57708266325018420e-02, 1.68161221303588897e-02, 2.28125633196468794e-02, 5.65183036500436028e-06, 8.87916400256987370e-01, 4.31700902869679382e-01, 3.35135377198745926e-03, 4.35174514954953223e-03, 5.60595998208783586e-01, 2.92493148615413290e+01
 5.17873517086587043e+01, 4.67317217566892207e-01, 1.17604278663737058e-02, 5.33491537878591927e-03, 2.95960219014559911e+01, 7.97003001867166716e-02, 1.72394283947278730e-02, 2.26150140100747250e-02, 5.53208446478032266e-06, 8.95886201915645386e-01, 4.50000431838123049e-01, 3.79162554341794158e-03, 4.56357769071527673e-03, 5.41644364927743815e-01, 2.95960219014559911e+01
 5.18036515277296346e+01, 4.61702523958319566e-01, 1.20604987992171970e-02, 5.20610951590381055e-03, 2.97389783329551385e+01, 8.13018763287007562e-02, 1.74170561801166961e-02, 2.25340581892106567e-02, 5.48345188994352987e-06, 8.99193153293968872e-01, 4.57571764554955074e-01, 3.98576053086668880e-03, 4.64948256074914582e-03, 5.33792992353429141e-01, 2.97389783329551385e+01
 5.18199513468005648e+01, 4.55983702730246132e-01, 1.23528325588244548e-02, 5.07192711490328605e-03, 2.98701100176015508e+01, 8.28611261944381811e-02, 1.75816002790026259e-02, 2.24600535494571749e-02, 5.43921803242202033e-06, 9.02237300694754496e-01, 4.65050713295258433e-01, 4.18472185998401778e-03, 4.73324328709659112e-03, 5.26031321557661080e-01, 2.98701100176015508e+01
 5.18362511658714951e+01, 4.50305979220689157e-01, 1.26452389156058685e-02, 4.93907287830143774e-03, 3.00012417022479596e+01, 8.43857778797299646e-02, 1.77476988748252393e-02, 2.23862919501120888e-02, 5.39534100016140584e-06, 9.05291753816133915e-01, 4.72437023988138749e-01, 4.38846271880716666e-03, 4.81483891028495255e-03, 5.18359674382768976e-01, 3.00012417022479596e+01
 5.18525509849424253e+01, 4.44669592260516222e-01, 1.29377111821962643e-02, 4.80756553669469105e-03, 3.01323733868943719e+01, 8.58758410204954470e-02, 1.79153666533784645e-02, 2.23127725930005669e-02, 5.35181791472706738e-06, 9.08356547547310433e-01, 4.79731068228161472e-01, 4.59696789603501049e-03, 4.89427737741602448e-03, 5.10777686498387506e-01, 3.01323733868943719e+01
 5.18688508040133556e+01, 4.39074491535319245e-01, 1.32302589578264431e-02, 4.67740713516130811e-03, 3.02635050715407807e+01, 8.73315522881644019e-02, 1.80846184391972621e-02, 2.22394946825691039e-02, 5.30864592090411535e-06, 9.11431716895601207e-01, 4.86933495466887412e-01, 4.81023691873495689e-03, 4.97157952402365374e-03, 5.03284688090354093e-01, 3.02635050715407807e+01
 5.18851506230842858e+01, 4.33520557647239957e-01, 1.35228958019518713e-02, 4.54859571929094007e-03, 3.03946367561871931e+01, 8.87532021331889354e-02, 1.82554691968683930e-02, 2.21664574258768760e-02, 5.26582218651007928e-06, 9.14517296986839257e-01, 4.94045017534483544e-01, 5.02827303490947872e-03, 5.04676914896770405e-03, 4.95879940281639342e-01, 3.03946367561871931e+01
 5.19014504421552161e+01, 4.27994034050634908e-01, 1.38146583213034253e-02, 4.42049412770991260e-03, 3.05245352899915865e+01, 9.01400127730103001e-02, 1.84263046232236057e-02, 2.20943434980935445e-02, 5.22374176387630349e-06, 9.17584159544634237e-01, 5.01066213034608854e-01, 5.25107062369579124e-03, 5.11986391982146346e-03, 4.88562852421873917e-01, 3.05245352899915865e+01
 5.19177502612261463e+01, 4.22371189070124831e-01, 1.40962643829026322e-02, 4.28733256699101103e-03, 3.06418090379117096e+01, 9.14821344133463499e-02, 1.85819093804854354e-02, 2.20294398284718272e-02, 5.18604003457516178e-06, 9.20361788041999196e-01, 5.07996463493689876e-01, 5.47853529469193891e-03, 5.19082568426204941e-03, 4.81334175527356134e-01, 3.06418090379117096e+01
 5.19340500802970766e+01, 4.16795602925086328e-01, 1.43773832879362864e-02, 4.15581886349146532e-03, 3.07590827858318363e+01, 9.27889408013560513e-02, 1.87388281744452143e-02, 2.19647268178905404e-02, 5.14861041298082202e-06, 9.23147824727310051e-01, 5.14835693105665015e-01, 5.71060342794779772e-03, 5.25964186085205610e-03, 4.74194061605535122e-01, 3.07590827858318363e+01
 5.19503498993680068e+01, 4.11267381855771497e-01, 1.46580119102918318e-02, 4.02596503644299733e-03, 3.08763565337519630e+01, 9.40605558391648944e-02, 1.88970721017588279e-02, 2.19002039062755061e-02, 5.11145093518856277e-06, 9.25942295053079123e-01, 5.21584385493484182e-01, 5.94724748983224260e-03, 5.32632598012960142e-03, 4.67142041036553990e-01, 3.08763565337519630e+01
 5.19666497184389371e+01, 4.05786354259569715e-01, 1.49381628173310931e-02, 3.89776691944494942e-03, 3.09936302816720861e+01, 9.52973175218309321e-02, 1.90566523527901377e-02, 2.18358705351978030e-02, 5.07455965146791788e-06, 9.28745224548866655e-01, 5.28243281444834456e-01, 6.18845730864783609e-03, 5.39090362900311940e-03, 4.60177357617514604e-01, 3.09936302816720861e+01
 5.19829495375098674e+01, 4.00352278475320567e-01, 1.52178526082010560e-02, 3.77121622059693219e-03, 3.11109040295922128e+01, 9.64996168388515818e-02, 1.92175802124024166e-02, 2.17717261478689132e-02, 5.03793462616035404e-06, 9.31556638821513738e-01, 5.34813181976070084e-01, 6.43422730935870688e-03, 5.45340328583946484e-03, 4.53299187428731709e-01, 3.11109040295922128e+01
 5.19992493565807976e+01, 3.94964918212314720e-01, 1.54970976469235282e-02, 3.64630493851710643e-03, 3.12281777775123395e+01, 9.76678393746698847e-02, 1.93798670607562493e-02, 2.17077701891359581e-02, 5.00157393757772931e-06, 9.34376563555376349e-01, 5.41294877606085967e-01, 6.68455182794981412e-03, 5.51385300892409495e-03, 4.46506717557040134e-01, 3.12281777775123395e+01
 5.20148858588045258e+01, 3.89722250066284581e-01, 1.57538807822107212e-02, 3.52245927710114707e-03, 3.13289285237246062e+01, 9.87460280191933826e-02, 1.95203828970566019e-02, 2.16529752060801370e-02, 4.97054584382683593e-06, 9.36805997743152208e-01, 5.47429615249114376e-01, 6.92887258445965947e-03, 5.56989413228166277e-03, 4.40071618034144296e-01, 3.13289285237246062e+01
 5.20305223610282539e+01, 3.84521307961991021e-01, 1.60092527416147365e-02, 3.40008005977705894e-03, 3.14290867281350330e+01, 9.97914403344856704e-02, 1.96610821632272753e-02, 2.15986395837750554e-02, 4.93989102997870368e-06, 9.39227404810057842e-01, 5.53482903812121396e-01, 7.17721489470006871e-03, 5.62401969869761632e-03, 4.33715861594480889e-01, 3.14290867281350330e+01
 5.20461588632519820e+01, 3.79368203251927993e-01, 1.62637399534444338e-02, 3.27946004982646727e-03, 3.15292449325454598e+01, 1.00804748580189923e-01, 1.98027955633729540e-02, 2.15444403103930739e-02, 4.90942527335720104e-06, 9.41655070603100830e-01, 5.59455221554971183e-01, 7.42954241244673120e-03, 5.67624446447068023e-03, 4.27438991568111382e-01, 3.15292449325454598e+01
 5.20617953654757102e+01, 3.74262690259283659e-01, 1.65173568030337961e-02, 3.16059009360820931e-03, 3.16294031369558901e+01, 1.01786321932014423e-01, 1.99455304071815172e-02, 2.14903770437824340e-02, 4.87914740799096685e-06, 9.44089011299508396e-01, 5.65347276685322253e-01, 7.68583785385636414e-03, 5.72659409684291628e-03, 4.21240291363978503e-01, 3.16294031369558901e+01
 5.20774318676994383e+01, 3.69204453480765360e-01, 1.67701216194715529e-02, 3.04345694995797767e-03, 3.17295613413663169e+01, 1.02736580085056775e-01, 2.00892940570276748e-02, 2.14364494426499651e-02, 4.84905627509953376e-06, 9.46529243118322317e-01, 5.71159835664088456e-01, 7.94608960379078293e-03, 5.77509701479222027e-03, 4.15118977717328530e-01, 3.17295613413663169e+01
 5.20930683699231665e+01, 3.64193179191570848e-01, 1.70220526721044721e-02, 2.92804745895825554e-03, 3.18297195457767437e+01, 1.03655939337519584e-01, 2.02340939283527851e-02, 2.13826571665589257e-02, 4.81915072304896658e-06, 9.48975782320506278e-01, 5.76893658140911425e-01, 8.21028629115962139e-03, 5.82178134905722046e-03, 4.09074274218871770e-01, 3.18297195457767437e+01
 5.21106398948037395e+01, 3.58545930871624174e-01, 1.72963844369761824e-02, 2.79703502216867468e-03, 3.19345239114819037e+01, 1.04645190495836871e-01, 2.03867283687036091e-02, 2.13265140799628050e-02, 4.78805535493032804e-06, 9.51542582910551271e-01, 5.83243323362711785e-01, 8.51179495981445843e-03, 5.87207446211321024e-03, 4.02372807215360562e-01, 3.19345239114819037e+01
 5.21282114196843125e+01, 3.52914926348752322e-01, 1.75641992403599810e-02, 2.66619157762055040e-03, 3.20342803512110521e+01, 1.05590542595123488e-01, 2.05330805447466944e-02, 2.12732120757851834e-02, 4.75864409996378505e-06, 9.53992201858767430e-01, 5.89494000896269688e-01, 8.81807695704486111e-03, 5.92007168570723649e-03, 3.95767850460978232e-01, 3.20342803512110521e+01
 5.21457829445648855e+01, 3.47347978110016387e-01, 1.78304654399590416e-02, 2.53777764930301908e-03, 3.21340367909401934e+01, 1.06496751659748756e-01, 2.06804833532917322e-02, 2.12200432909250176e-02, 4.72941350746970683e-06, 9.56448127022910488e-01, 5.95646365816144940e-01, 9.12905945226186871e-03, 5.96579441991250837e-03, 3.89258780311680652e-01, 3.21340367909401934e+01
 5.21633544694454585e+01, 3.41844677074430114e-01, 1.80952054343501978e-02, 2.41177612751638636e-03, 3.22337932306693418e+01, 1.07364373428011570e-01, 2.08289443366157408e-02, 2.11670073924232136e-02, 4.70036246770527038e-06, 9.58910374637488960e-01, 6.01701420214826310e-01, 9.44470264348888644e-03, 6.00927957611384258e-03, 3.82844597565570932e-01, 3.22337932306693418e+01
 5.21809259943260315e+01, 3.36404472237273156e-01, 1.83584495255335114e-02, 2.28816163058052826e-03, 3.23335496703984902e+01, 1.08194064011323920e-01, 2.09784710911402154e-02, 2.11141040481528652e-02, 4.67148987774440103e-06, 9.61378960978804709e-01, 6.07660282969903487e-01, 9.76498017875169003e-03, 6.05056955336463406e-03, 3.76524167297980161e-01, 3.23335496703984902e+01
 5.21984975192066045e+01, 3.31026791054485181e-01, 1.86202292619281513e-02, 2.16690747864426748e-03, 3.24333061101276314e+01, 1.08986491192510720e-01, 2.11290712678197865e-02, 2.10613329268171633e-02, 4.64279464143589097e-06, 9.63853902365060411e-01, 6.13524083303185308e-01, 1.00898684767646834e-02, 6.08970725880037846e-03, 3.70296340961249637e-01, 3.24333061101276314e+01
 5.22162479168421854e+01, 3.25566631300854781e-01, 1.88711940492547123e-02, 2.04253643393694385e-03, 3.25232261385087185e+01, 1.09738946062520160e-01, 2.12657478832537251e-02, 2.10138782988037280e-02, 4.61707995914335022e-06, 9.66090263497713542e-01, 6.19351308630840869e-01, 1.04226046020672158e-02, 6.12705971591153906e-03, 3.64099027051180357e-01, 3.25232261385087185e+01
 5.22339983144777662e+01, 3.20165672416712510e-01, 1.91191476023030056e-02, 1.92038203106960868e-03, 3.26121426675719732e+01, 1.10452409167902305e-01, 2.14017685478547770e-02, 2.09670584008139066e-02, 4.59179230185518791e-06, 9.68306769330657624e-01, 6.25082310848115830e-01, 1.07597903768483893e-02, 6.16223227090788566e-03, 3.57995666504127896e-01, 3.26121426675719732e+01
 5.22517487121133470e+01, 3.14832155046550988e-01, 1.93652005616725409e-02, 1.80083369191275447e-03, 3.27010591966352280e+01, 1.11128337791883358e-01, 2.15386592322313018e-02, 2.09203428197339246e-02, 4.56664314457499079e-06, 9.70528360504271048e-01, 6.30718032721991118e-01, 1.11013602154716295e-02, 6.19525918598578390e-03, 3.51985347876551447e-01, 3.27010591966352280e+01
 5.22694991097489279e+01, 3.09565445012165319e-01, 1.96093874175506180e-02, 1.68386038671914425e-03, 3.27899757256984827e+01, 1.11767435260597639e-01, 2.16764255012319267e-02, 2.08737313231408504e-02, 4.54163172874090709e-06, 9.72755048685877366e-01, 6.36259624290566927e-01, 1.14472751113608960e-02, 6.22618450011724455e-03, 3.46066916097954924e-01, 3.27899757256984827e+01
 5.22872495073845087e+01, 3.04364838611353772e-01, 1.98517464773039741e-02, 1.56942704581242414e-03, 3.28788922547617375e+01, 1.12370449462081953e-01, 2.18150729552993444e-02, 2.08272236791296056e-02, 4.51675729994571049e-06, 9.74986845569567939e-01, 6.41708285994692984e-01, 1.17975044706804758e-02, 6.25505459991904447e-03, 3.40239154934707522e-01, 3.28788922547617375e+01
 5.23049999050200896e+01, 2.99206281521889994e-01, 2.00886908574198012e-02, 1.45640969198276241e-03, 3.29647571295014714e+01, 1.12935008487089233e-01, 2.19498035958456995e-02, 2.07824105481255357e-02, 4.49286588402458018e-06, 9.77146905912586461e-01, 6.47064979754301439e-01, 1.21519834935920473e-02, 6.28190470449288638e-03, 3.34501132047613614e-01, 3.29647571295014714e+01
 5.23227503026556704e+01, 2.94055220877467327e-01, 2.03143994349031520e-02, 1.34320647733234683e-03, 3.30428398372278949e+01, 1.13456668045950351e-01, 2.20730454928807773e-02, 2.07417426685762678e-02, 4.47124954206083052e-06, 9.79115348461754964e-01, 6.52330172071887482e-01, 1.25105677161298796e-02, 6.30674699784748976e-03, 3.28852513214135111e-01, 3.30428398372278949e+01
 5.23405007002912512e+01, 2.88972732882046557e-01, 2.05379722700562671e-02, 1.23267826155536078e-03, 3.31209225449543112e+01, 1.13943265545856570e-01, 2.21969793580748531e-02, 2.07011543696138250e-02, 4.44973720191951577e-06, 9.81087756398365207e-01, 6.57504648863968977e-01, 1.28731563080070367e-02, 6.32960873174096429e-03, 3.23292586096282974e-01, 3.31209225449543112e+01
 5.23582510979268321e+01, 2.83958203011673627e-01, 2.07594431478088717e-02, 1.12479390749453938e-03, 3.31990052526807276e+01, 1.14395463795678345e-01, 2.23216090766321026e-02, 2.06606454955116266e-02, 4.42832836322092069e-06, 9.83064137710609187e-01, 6.62589483368534182e-01, 1.32396910236101673e-02, 6.35053062632908762e-03, 3.17820294981526585e-01, 3.31990052526807276e+01
 5.23760014955624129e+01, 2.79010864983758877e-01, 2.09788539685604424e-02, 1.01951361655068518e-03, 3.32770879604071510e+01, 1.14814025736744110e-01, 2.24469385555710471e-02, 2.06202158908478199e-02, 4.40702252799278232e-06, 9.85044500402771694e-01, 6.67585866186259036e-01, 1.36101331873930108e-02, 6.36955884930592853e-03, 3.12434441777042049e-01, 3.32770879604071510e+01
 5.23937518931979938e+01, 2.74129923946230591e-01, 2.11962481037597933e-02, 9.16795992512470410e-04, 3.33551706681335673e+01, 1.15199727701678203e-01, 2.25729717238469380e-02, 2.05798654005047051e-02, 4.38581920065871443e-06, 9.87028852495261178e-01, 6.72495002702594435e-01, 1.39844492515175979e-02, 6.38674018895357947e-03, 3.07133807856934393e-01, 3.33551706681335673e+01
 5.24131211849831473e+01, 2.68828705139881607e-01, 2.14218769029252583e-02, 8.05284721718540694e-04, 3.34330698262315309e+01, 1.15576440014291404e-01, 2.26994137689996642e-02, 2.05396884438024049e-02, 4.36476737180860775e-06, 9.89012523302294277e-01, 6.77753188206141832e-01, 1.43971861176645059e-02, 6.40341073449896686e-03, 3.01446214941694712e-01, 3.34330698262315309e+01
 5.24324904767683009e+01, 2.63584423070657548e-01, 2.16404237904537847e-02, 6.95818162428973007e-04, 3.35074904806437104e+01, 1.15911565627520988e-01, 2.28208711532562440e-02, 2.05013788081399480e-02, 4.34474997735960150e-06, 9.90911338903181060e-01, 6.82909330358837496e-01, 1.48142395394479619e-02, 6.41794518239868512e-03, 2.95858484919315878e-01, 3.35074904806437104e+01
 5.24518597685534544e+01, 2.58420923463834162e-01, 2.18563086974172677e-02, 5.89495767384577533e-04, 3.35819111350558899e+01, 1.16209283426525881e-01, 2.29429784175643713e-02, 2.04631406257611455e-02, 4.32482438530151442e-06, 9.92813800060217022e-01, 6.87964712795058109e-01, 1.52355074888314672e-02, 6.43039144144678682e-03, 2.90369388274663631e-01, 3.35819111350558899e+01
 5.24712290603386080e+01, 2.53337190398422341e-01, 2.20695879169306129e-02, 4.86263181170959111e-04, 3.36563317894680694e+01, 1.16470554194923720e-01, 2.30657390392266896e-02, 2.04249737633947839e-02, 4.30499017461656334e-06, 9.94719913772544539e-01, 6.92920818730420329e-01, 1.56609258944085568e-02, 6.44080657195760138e-03, 2.84977448803213518e-01, 3.36563317894680694e+01
 5.24905983521237616e+01, 2.48332120410046014e-01, 2.22803221375137868e-02, 3.86061253879251866e-04, 3.37307524438802488e+01, 1.16696387583823516e-01, 2.31891565141517618e-02, 2.03868780880182184e-02, 4.28524692621780969e-06, 9.96629687052742352e-01, 6.97779189705846958e-01, 1.60904456473371406e-02, 6.44925019185551684e-03, 2.79681114454960411e-01, 3.37307524438802488e+01
 5.25099676439089151e+01, 2.43373437645694440e-01, 2.24817286457669602e-02, 2.87416615288184525e-04, 3.38001151630365300e+01, 1.16882536979646762e-01, 2.33047805264657987e-02, 2.03514355295071336e-02, 4.26692704256974593e-06, 9.98412965370995775e-01, 7.02541026996013618e-01, 1.65239486077808258e-02, 6.45576630673983659e-03, 2.74479258089465716e-01, 3.38001151630365300e+01
 5.25293369356940687e+01, 2.38464458720586525e-01, 2.26740092355340733e-02, 1.90490863925029362e-04, 3.38647071533534287e+01, 1.17029849245817996e-01, 2.34129703256903479e-02, 2.03184860980828406e-02, 4.24993762167128521e-06, 1.00007645987828719e+00, 7.07207340108839788e-01, 1.69612720897536241e-02, 6.46039026231208600e-03, 2.69370997539094492e-01, 3.38647071533534287e+01
 5.25487062274792223e+01, 2.33634807191944988e-01, 2.28635772985658278e-02, 9.66284330731325553e-05, 3.39292991436703346e+01, 1.17143807004033776e-01, 2.35216623837816302e-02, 2.02855900125284011e-02, 4.23301584674370176e-06, 1.00174272599819969e+00, 7.11779391288912100e-01, 1.74023053754160592e-02, 6.46316892876445774e-03, 2.64355134406907388e-01, 3.39292991436703346e+01
